MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,FormalCharge,NumChiralCenters,MolarRefractivity,NumAliphaticRings,NumBindingSiteAtoms,NumWaterMolecules,MinDistCofactor,NumPhosphateContacts,NumContacts_3_5A,NumBaseCentroidContacts,BindingPocketVolume,ElectrostaticScore,LigandBurialFraction,IsHelixSite,IsLoopSite,IsJunctionSite,FracA,FracU,FracG,FracC,FracI,NumMetal_CA,MinDistMetal_CA,NumMetal_FE,MinDistMetal_FE,NumMetal_K,MinDistMetal_K,NumMetal_MG,MinDistMetal_MG,NumMetal_MN,MinDistMetal_MN,NumMetal_NA,MinDistMetal_NA,NumMetal_ZN,MinDistMetal_ZN,AvgLigandChargeMagnitude,AvgReceptorChargeMagnitude,BuriedHBondScore,ChargeRatioPosNeg,DistWeightedChargeSum,ElectrostaticComplementarity,ElectrostaticVariance,HBondSaturationIndex,IdealHBondPairCount,MaxHbondAngleScore,MaxLigandPartialCharge,MaxRepulsiveElectrostaticEnergy,MeanHbondAngleScore,MeanLigandReceptorChargeProduct,MedianHbondDistance,MinAttractiveElectrostaticEnergy,MinLigandPartialCharge,NearbyAcceptors,NearbyDonors,TotalElectrostaticMagnitude,PolarHydrophobicProximityScore,PolarSurfaceContactCount,StericClashCount,SumNegativeReceptorCharge,SumPositiveReceptorCharge,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex,NumNearbyAtoms,MeanDistanceToNearbyAtoms,MinDistanceToReceptor,MaxDistanceToReceptor,DistanceToClosestPhosphate,MonovalentMetalCount,DivalentMetalCount,DistanceToClosestMonovalent,DistanceToClosestDivalent,NumBaseResidues,LigandToReceptorCOM,LigandCoordRange,TotalReceptorPartialCharge,NetChargeBalance,AbsChargeSum,ChargeVariance,ChargeDensity,InverseDistanceSum,NearbyHBondAcceptors,NearbyHBondDonors,Residue_A,Residue_U,Residue_C,Residue_G,Residue_HOH,AffinityValue,Label,Folder,Split
175.188,-1.1532,118.44,4,4,6,0.666666667,0,1,42.4313,0,131,0,8.45e-08,13,72,3,1450.794872,0.0,1.0,1,0,0,0.181818182,0.272727273,0.363636364,0.181818182,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.2124,0.179,3,0.1537,-703.314,0.592,0.0005,3000000.0,3,0.095,0.32,0.1835,0.056,0.0012,3.2723,-0.177,-0.4801,2,2,5.5764,11,3,8,-84.6,13,10.98423217,-1.283233182,10.98423217,0.066097884,0.394159185,162.084,175.0956913,70,0,0,0,0,0,1.833333333,2.666666667,3.25,13.43209807,-0.141916437,0.419890994,-2.25201179,0.51461978,-2.622008128,2.12351939,-0.761569178,4.149363984,291.7412006,14.29252874,12.26505627,6.265056271,8.30663687,5.97525238,3.330936112,2.141356761,2.141356761,1.154814762,1.154814762,0.577187877,0.577187877,-0.24,5329.379372,4.847120716,6.295214866,6.468945426,78.71765955,0,0,0,0,0,77.36620019,0,0,0,0,0,0,0.0,0,21.75709295,12.0004198,1.431199657,5.309813353,11.43943395,18.88348407,6.544756406,0.0,0,0.0,16.7492473,4.794537184,0,0.0,29.69582523,4.794537184,0.0,12.84164325,0.0,7.059210392,1.431199657,0,18.04226063,9.589074368,0.0,30.8258336,5.309813353,0.0,0.0,0.0,0.0,5.108808191,8.490410049,40.6287526,0.0,21.90990158,3.999152179,-0.182452129,-1.078271552,-2.446917333,0.014365079,-0.177863757,0.0,12,6,6,0,0,0,0,0,6,0,0,0,0,42.4313,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,219.2408683,1286.412905,1444.226753,0.151805018,0.890727791,2.961842947,0.004062782,0.98841046,0.61236831,0.065876571,135,4.487,1.675,5.999,1.675,0,0,10.0,10.0,11,4.209,10.974,-14.7,14.428,15.9,0.02925,-0.10889,4031.397,44,41,29,31,37,34,0,10.0,0,1AJU_l-citrulline,Train
176.22,-1.01241,130.67,3,5,9,0.833333333,0,1,42.8256,0,167,0,1.63e-07,17,102,4,1819.740663,0.0,0.888888889,1,0,0,0.2,0.266666667,0.333333333,0.2,0,20,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.132,0.1757,3,0.0901,-2003.824,0.5885,0.0001,3000000.0,3,0.0495,0.3703,0.1102,0.0342,0.0,3.115,-0.1063,-0.3665,7,3,6.6276,18,3,27,-188.6,17,11.20810248,-4.387696523,11.20810248,0.580356592,0.0,160.092,176.1273258,72,0,0,0,0,0,1.916666667,2.666666667,3.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555082329,539.8395131,22.38675135,20.68270123,5.682701232,11.61880215,9.707767319,2.630058555,1.473377282,1.473377282,0.610172341,0.610172341,0.228192624,0.228192624,-0.24,120722.5432,2.051824197,6.295214866,6.468945426,92.60827854,0,0,0,0,0,90.75273402,0,0,0,0,0,0,0.0,0,30.78338929,0.0,0.0,11.02255508,11.43943395,25.05345267,6.496859684,5.957043346,0,0.0,22.46198903,0.0,0,0.0,18.80446255,9.893342773,5.957043346,22.3411597,0.0,11.29473663,0.0,0,59.96934473,9.893342773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.89004652,109.8100841,0.0,22.41620496,-0.715231954,-4.447042863,-2.897708543,-4.385496504,-11.23793887,-4.04287037,0.0,12,8,6,0,0,0,0,0,6,0,0,0,0,42.8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.4443569,1001.919938,1202.541268,0.229051895,0.83316886,2.660238963,0.003024817,0.973414213,0.464240731,0.162114438,194,4.425,2.016,5.994,2.689,0,0,10.0,10.0,15,3.869,22.283,-21.0,0.0,22.6,0.0288,-0.10825,27031.651,63,65,50,41,20,56,0,0.004,0,1ARJ,Train
449.549,-3.9767,213.72,8,12,15,1.0,0,12,110.4637,3,244,0,1.54e-08,65,168,6,3399.600554,0.0,0.842857143,1,0,0,0.25,0.1875,0.3125,0.25,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1221,0.1724,1,0.1302,-4306.049,0.5854,0.0001,1000000.0,1,0.0517,0.211,0.118,0.0517,-0.0003,3.3875,-0.1099,-0.3876,12,4,15.2101,38,1,71,-499.35,65,9.451553052,-5.757896825,9.451553052,1.262539005,0.194844191,410.237,449.2849486,182,0,0,0,0,0,1.258064516,2.064516129,2.709677419,0.699831479,-2.756421416,-0.064291285,-2.942191367,-0.138183882,-2.996087491,0.040250859,-2.760145151,2.827334985,1991.71772,56.33649881,53.59380601,14.59380601,30.43861087,26.33667361,7.587006384,5.405066253,5.405066253,3.386230463,3.386230463,2.038264359,2.038264359,-0.48,17497100000000.0,5.19950768,10.1993809,5.370620866,237.6133927,0,0,0,0,0,235.0804225,0,0,0,0,0,0,0.0,0,83.99093611,0.0,4.293598972,5.309813353,22.8788679,98.57553438,20.03167183,0.0,0,0.0,28.18868126,0.0,0,0.0,112.2565629,18.94745182,0.0,62.98114784,0.0,12.7065787,0.0,0,146.7958875,4.112275669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06328753,64.10897189,346.6410578,0.0,0.0,10.63888445,-10.84069078,0.0,-20.96524789,-53.43062031,-18.7933833,0.0,31,12,12,1,2,0,0,0,12,1,2,3,3,110.4637,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.400752,7362.814042,8647.57995,0.231324921,0.851430583,4.475720137,0.00042563,0.97287655,0.459887072,0.144648173,314,4.26,1.968,5.996,2.442,0,0,10.0,10.0,16,5.14,16.908,-32.2,32.2,35.0,0.02897,-0.10255,70046.948,95,113,74,25,57,88,0,1e-08,1,1BYJ,Train
477.603,-3.3275,199.73,8,12,13,1.0,0,13,119.931,3,189,0,4.65e-08,40,136,5,2045.333719,0.0,0.840909091,1,0,0,0.333333333,0.25,0.25,0.166666667,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1635,0.1816,0,0.1625,-705.797,0.5336,0.0003,0.0,0,0.0,0.211,0.1782,0.0,0.0047,0.0,-0.1269,-0.3876,8,3,10.9389,23,0,7,-246.15,40,8.175479143,-1.510309036,8.175479143,0.248239678,0.18159831,434.259,477.3162487,194,0,0,0,0,0,1.090909091,1.787878788,2.363636364,14.58431904,-0.14191808,1.005612424,-2.544038226,0.907520649,-2.779338425,3.228471168,-0.828103734,1.971718616,896.556399,33.09312917,30.35043637,19.35043637,20.60851633,16.12123352,11.31877989,9.382547314,9.382547314,6.804375626,6.804375626,4.693451383,4.693451383,-0.48,1820022470.0,15.59259676,11.06123346,5.850381762,211.1560178,0,0,0,0,0,210.3632952,0,0,0,0,0,0,0.0,0,45.56861302,0.0,4.293598972,10.61962671,17.15915093,112.0200796,20.70222593,0.0,0,0.0,27.77877763,0.0,0,0.0,119.2323898,18.94745182,0.0,33.10993927,0.0,11.29473663,0.0,0,78.91014035,0.0,0.0,25.16824219,17.86025557,5.309813353,19.28122254,13.97140918,0.0,0.0,49.86221199,111.6204268,0.0,0.0,16.88237983,-0.403765504,0.0,-4.811519582,-8.439660478,2.985071716,2.917067203,33,11,12,1,2,0,0,0,12,1,2,3,3,119.931,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.792501,3910.008515,5244.486865,0.514405426,0.74554644,3.647848829,0.000276354,0.857547117,0.138613028,0.368685432,193,4.172,1.66,5.983,1.66,0,0,10.0,10.0,12,5.956,17.014,-22.5,21.051,24.5,0.03102,-0.11658,4048.788,67,58,81,31,19,58,0,5e-07,1,1BYJ_Gentamicin_c1,Stratified
463.576,-3.5882,213.72,8,12,13,1.0,0,13,115.0587,3,178,0,1.02e-07,53,168,5,1841.652026,0.0,0.954545455,1,0,0,0.363636364,0.272727273,0.181818182,0.181818182,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.166,0.1816,3,0.1932,-705.671,0.5031,0.0003,3000000.0,3,0.0331,0.211,0.1243,0.0204,0.0037,2.8404,-0.0968,-0.3876,7,3,12.1041,26,3,11,-274.35,53,8.163760393,-1.547346073,8.163760393,0.197258493,0.191846629,422.248,463.3005987,188,0,0,0,0,0,1.125,1.84375,2.4375,13.51998154,-0.14191907,0.94300766,-2.544063527,0.873695111,-2.779696957,2.864734616,-0.828104113,1.971718616,897.3907008,33.09312917,30.35043637,18.35043637,20.60851633,16.12123352,10.87156629,9.124348424,9.124348424,6.397105537,6.397105537,4.527184065,4.527184065,-0.48,1820022470.0,14.16937716,10.42054784,5.426388884,206.0441314,0,0,0,0,0,205.1373689,0,0,0,0,0,0,0.0,0,46.98045509,0.0,4.293598972,5.309813353,22.8788679,112.0200796,13.65455395,0.0,0,0.0,28.18868126,0.0,0,0.0,112.1847178,18.94745182,0.0,33.10993927,0.0,12.7065787,0.0,0,78.91014035,0.0,0.0,30.88795916,17.86025557,5.309813353,13.97140918,6.9237372,0.0,0.0,51.27405407,118.4569754,0.0,0.0,15.60913694,-0.061922486,0.0,-5.283213953,-9.096323995,2.770546843,1.354801217,32,12,12,1,2,0,0,0,12,1,2,3,3,115.0587,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503.847034,4152.306941,5002.702724,0.500498865,0.830012729,3.663498947,0.000331495,0.865737192,0.142499056,0.491083949,182,4.056,1.678,5.971,1.678,0,0,10.0,10.0,11,6.194,17.725,-21.0,19.669,23.0,0.03086,-0.11538,4047.682,63,55,77,33,17,51,0,2.5e-08,1,1BYJ_Gentamicin_c2,Train
1356.396,0.73774,447.76,9,21,26,0.619047619,-1,23,333.9752,10,113,0,8.37e-08,10,19,4,1382.143935,1.962919683,0.258064516,1,0,0,0.4,0.1,0.2,0.3,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0297,0.2521,5,0.0947,-9600.061,0.943,0.0,0.5556,5,0.0991,0.1641,0.0736,0.0385,0.0006,3.1721,-0.0995,-0.3936,5,2,2.9701,52,5,93,-316.75,30,14.76425199,-5.946656567,14.76425199,0.011548714,0.0,1266.684,1355.575774,510,0,0,0,0,0,0.774193548,1.365591398,1.946236559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992147261,4131.662568,68.00872019,54.52119258,56.45665498,43.26055326,31.6904265,36.07988744,28.86850017,36.04646572,23.03621172,32.1379733,18.77875521,31.3524603,-0.183506494,1.11e+28,72.59953699,24.22169964,9.951571083,537.6289906,0,0,0,0,0,540.5310512,0,0,0,0,0,0,0.0,0,78.62708819,54.32197972,0.0,29.66379331,83.77467512,189.0146799,13.15163837,91.97719665,0,0.0,49.59618359,0.0,0,7.822697123,131.4515347,63.5206218,137.3087827,146.790147,4.041084198,0.0,0.0,0,154.945412,53.23327497,0.0,77.17379426,16.72732943,50.72344594,13.25105727,4.567099648,65.74791902,51.93427233,52.22744634,47.93211368,-5.946656567,114.9944209,26.77514031,40.86954608,-6.719010671,5.031228806,-5.962094748,20.4562653,-5.333730835,93,15,28,0,10,1,1,2,30,0,2,2,12,326.6312,0,2,2,0,0,0,0,0,0,0,7,7,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18701.68332,28236.20819,32847.74833,0.569344453,0.859608638,5.611942671,4.6e-05,0.822099078,0.098114034,0.537438482,206,4.442,2.67,5.992,0.0,0,0,10.0,10.0,10,33.143,33.77,-27.9,0.0,29.5,0.03161,-0.13544,92981.579,83,0,56,9,25,23,0,8.8e-08,1,1DDY,Train
326.375,0.31477,71.25,2,4,4,0.222222222,0,0,94.5066,0,40,5,3.07e-07,2,21,0,271.4568885,0.0,0.75,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1209,0.2079,1,0.0235,-1600.779,0.6475,0.0001,0.5,1,0.0009,0.253,0.0605,0.0009,0.0048,3.3532,-0.0718,-0.3976,2,3,2.4947,20,1,24,-85.25,2,14.09429585,-0.454704627,14.09429585,0.176890301,0.722359809,307.223,326.1542894,124,0,0,0,0,0,1.166666667,1.833333333,2.541666667,19.14218917,10.03903849,2.154640696,-2.126022076,2.304769477,-2.310521838,6.130910002,0.095229154,2.107737946,923.6750648,17.26722023,13.6363054,13.6363054,11.486071,7.681237331,7.681237331,5.922398775,5.922398775,3.915958096,3.915958096,2.655995266,2.655995266,-0.27,271050.6329,18.51897892,7.95567497,3.775908068,138.8157348,0,0,0,0,0,138.483444,0,0,0,0,0,0,0.0,0,9.184952232,5.907179729,0.0,15.20067686,5.733667477,0.0,27.18485678,75.27211088,0,0.0,16.0344346,4.390415048,0,0.0,37.99194624,4.794537184,75.27211088,0.0,0.0,0.0,0.0,0,5.817220841,9.184952232,0.0,11.42388045,34.08474332,6.544756406,6.066367068,30.33183534,18.9952537,10.30076712,5.733667477,14.09429585,0.0,18.81899011,4.044794591,7.59621054,-0.700038622,9.876147301,0.0,1.239362929,3.863570633,24,3,5,0,0,2,1,3,6,0,0,0,3,87.4941,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.739593,3181.124191,3920.455342,0.297858154,0.81141702,3.668537945,0.000694861,0.95461014,0.356170817,0.153562456,69,4.29,2.837,5.967,5.538,0,0,10.0,10.0,2,9.254,23.322,-9.7,8.418,10.1,0.03256,-0.14058,23991.356,28,0,0,0,15,20,5,1.4e-09,1,1DL8,Train
308.385,0.01757,71.25,2,4,5,0.222222222,0,0,94.5486,0,43,8,4.45e-07,9,52,0,339.6538715,0.0,0.961538462,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1178,0.2592,2,0.0786,-703.145,0.4762,0.0001,2000000.0,2,0.0425,0.253,0.0832,0.0227,0.0036,3.3159,-0.0794,-0.3976,3,1,3.2981,21,2,7,-114.5,9,12.76095742,-0.45121079,12.76095742,0.269517117,0.725321893,288.225,308.1637113,118,0,0,0,0,0,1.260869565,2.043478261,2.826086957,14.72424103,-0.140209158,1.575090405,-2.224394164,1.626967536,-2.44716821,5.003145283,-0.619127216,2.17308433,961.7225151,18.8445705,16.15276812,13.15276812,12.39675461,8.788442051,7.446801264,5.669448916,5.669448916,3.715601086,3.715601086,2.501264767,2.501264767,-0.2,675199.8283,14.02033021,7.787977276,3.902071006,139.0392808,0,0,0,0,0,138.5567756,0,0,0,0,0,0,0.0,0,9.030063419,5.907179729,0.0,15.19370161,5.719716976,0.0,27.18485678,75.52125711,0,0.0,16.01350885,0.0,0,0.0,37.99194624,4.794537184,75.52125711,0.0,0.0,4.235526235,0.0,0,5.907179729,4.794537184,0.0,6.544756406,45.32116101,5.309813353,0.0,30.33183534,31.12798783,4.983978521,4.235526235,23.61525634,0.0,19.24839723,2.134530434,2.211140374,-0.45121079,12.29637634,0.0,0.847724555,3.764452176,23,3,5,0,0,2,1,3,5,0,0,0,3,87.4431,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.004736,1943.494537,3184.153979,0.432141393,0.610364495,3.341423094,0.000443577,0.901805864,0.242599848,0.077883855,55,3.727,1.648,5.997,2.844,0,0,10.0,10.0,2,8.72,21.23,-11.1,10.232,11.9,0.03945,-0.20182,4013.407,31,1,0,0,16,22,8,1.5e-08,1,1DL8_Compound_1,Train
338.411,-0.00833,80.48,2,5,6,0.263157895,0,0,101.1006,0,40,9,4.37e-07,7,59,0,280.7236861,0.0,0.857142857,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1336,0.2592,3,0.0606,-702.541,0.4327,0.0002,3000000.0,3,0.0069,0.253,0.127,0.0039,0.0042,3.0608,-0.1064,-0.4945,2,3,4.1236,17,3,5,-115.5,7,12.88417604,-0.48457483,12.88417604,0.245034092,0.697700322,316.235,338.1742759,130,0,0,0,0,0,1.28,2.0,2.68,14.79982243,-0.140209371,1.707593907,-2.228194618,1.66832125,-2.447186842,5.092866787,-0.619127156,2.245463923,1026.897868,20.42192077,17.48366614,14.48366614,13.34544301,9.317481153,7.975840367,6.008740128,6.008740128,4.021820693,4.021820693,2.714693894,2.714693894,-0.24,1689226.131,15.78256764,8.632309053,4.199288214,150.5177681,0,0,0,0,0,150.0865809,0,0,0,0,0,0,0.0,0,13.76692637,5.907179729,0.0,15.19370161,5.719716976,0.0,34.29465432,75.20440187,0,0.0,16.01350885,0.0,0,0.0,45.10174378,9.531400138,75.20440187,0.0,0.0,4.235526235,0.0,0,5.907179729,4.794537184,0.0,12.1082079,45.50722135,5.309813353,7.109797541,36.39820241,18.9952537,4.983978521,8.972389189,29.22495376,0.0,19.40833953,1.982620712,1.873689505,0.001619069,10.27256792,0.0,0.803224525,5.266318318,25,3,6,0,0,2,1,3,6,0,0,0,3,93.3951,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.462718,2285.76578,3420.40647,0.441310918,0.668273142,3.361636147,0.000442723,0.897354263,0.212877006,0.162894308,53,3.523,2.383,5.957,2.426,0,0,10.0,10.0,2,8.811,21.582,-10.9,9.892,11.3,0.03714,-0.20566,4011.669,30,1,0,0,16,22,9,4.3e-09,1,1DL8_Compound_10,Train
366.465,0.77187,80.48,2,5,8,0.333333333,0,0,110.3346,0,43,8,4.97e-07,11,53,0,314.6389012,0.0,0.866666667,0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1277,0.2592,1,0.0897,-705.335,0.4734,0.0002,1000000.0,1,0.0,0.253,0.1566,0.0,0.0053,3.1216,-0.0699,-0.4913,3,1,4.1719,23,1,5,-122.6,11,12.98667119,-0.47803805,12.98667119,0.24656187,0.628346417,340.257,366.2055761,142,0,0,0,0,0,1.259259259,2.0,2.703703704,14.79983051,-0.140209608,1.729205091,-2.229697676,1.675602864,-2.447191148,5.09422843,-0.619127493,2.220336234,1059.276064,21.83613434,18.8978797,15.8978797,14.34544301,10.40501478,9.063373992,6.653077695,6.653077695,4.263595825,4.263595825,2.878468379,2.878468379,-0.24,4455229.986,17.60422209,9.989744665,5.031763393,163.2476524,0,0,0,0,0,162.9282241,0,0,0,0,0,0,0.0,0,13.76692637,5.907179729,0.0,15.19370161,5.719716976,13.34455882,33.79173874,75.20440187,0,0.0,16.01350885,0.0,0,0.0,44.5988282,9.531400138,75.20440187,13.34455882,0.0,4.235526235,0.0,0,5.907179729,4.794537184,0.0,12.1082079,52.11410332,11.73063498,0.0,36.39820241,25.9189909,0.0,13.95636771,29.88272968,0.0,19.59934031,2.020313482,1.953220348,0.060794738,10.4209433,0.822672337,3.313171447,3.760147685,27,3,6,0,0,2,1,3,6,0,0,0,3,102.6291,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939.186138,3035.062376,4755.249391,0.40779904,0.638255142,3.76448294,0.000329136,0.913071707,0.255436312,0.078731414,55,3.74,2.211,5.693,2.931,0,0,10.0,10.0,2,9.008,21.45,-11.1,10.022,11.9,0.03945,-0.20182,4018.534,31,1,0,0,16,22,8,3.3e-09,1,1DL8_Compound_11,Train
